LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-122.2756741,37.855209,1632,RUSSELL ST,,BERKELEY,,,94703,053 160902900,4d43d4cb0efd4f7d
-122.2562468,37.8551754,3011,REGENT ST,,BERKELEY,,,94705,052 157408002,320b7e61b231edc0
-122.2864764,37.8552973,1201,OREGON ST,,BERKELEY,,,94702,054 174205604,01605c3b35a0fb67
-122.2892771,37.855366,2812,TENTH ST,,BERKELEY,,,94710,053 166001300,8c5cec973fabe3cc
-122.2854881,37.855355,1221,OREGON ST,,BERKELEY,,,94702,054 174209300,6f5a71aa354ac2eb
-122.2535796,37.8551447,3023,BENVENUE AVE,,BERKELEY,,,94705,052 156203300,42b1ac917de757b9
-122.265562,37.8551701,2118,ASHBY AVE,,BERKELEY,,,94705,053 158702200,2bece9b8b592d380
-122.2546238,37.8551665,3017,HILLEGASS AVE,,BERKELEY,,,94705,052 156103200,0097f299a45d1b94
-122.2585572,37.8552022,3001,DANA ST,,BERKELEY,,,94705,052 157401000,366a1f2068938466
-122.2469323,37.855117,10,OAKVALE AVE,,BERKELEY,,,94705,064 423900400,3e5aab2e9e76687e
-122.2873444,37.8553839,2811,SAN PABLO AVE,,BERKELEY,,,94702,054 174202600,aaec9145cb547b75
-122.2746982,37.8553044,2906,KING ST,,BERKELEY,,,94703,053 160900201,47c0f3ee0ce52206
-122.24664,37.8550372,2,ENCINA PL,,BERKELEY,,,94705,064 423900600,96658d653ddac149
-122.2704059,37.8552812,2924,OTIS ST,,BERKELEY,,,94703,053 159901100,5ce7d419a156b3e1
-122.2863493,37.8553127,1205,OREGON ST,,BERKELEY,,,94702,054 174205605,adb15c7f61c89a02
-122.2648099,37.8552601,3004,WHEELER ST,,BERKELEY,,,94705,053 158700200,5fcccd688bfd3759
-122.2805239,37.8553465,2840,STANTON ST,,BERKELEY,,,94702,053 166900600,48c59a96049d3539
-122.2755556,37.8552254,1636,RUSSELL ST,,BERKELEY,,,94703,053 160903000,777d2a17909dc175
-122.2911528,37.8553576,926,GRAYSON ST,,BERKELEY,,,94710,053 165900100,7b5f8bb56404b0f4
-122.2416803,37.8550417,70,EL CAMINO REAL,,BERKELEY,,,94705,064 424401900,c1685233270e4826
-122.2730195,37.8553052,2915,ELLIS ST,,BERKELEY,,,94703,053 160303000,798493a66064c517
-122.2467881,37.8550833,12,OAKVALE AVE,,BERKELEY,,,94705,064 423900500,218c2776257c3805
-122.25839,37.8551626,2426,WEBSTER ST,,BERKELEY,,,94705,052 157401100,aa8bdf5b70758365
-122.2654104,37.8551914,2124,ASHBY AVE,,BERKELEY,,,94705,053 158702300,e7ec9c5cadbc73b5
-122.2384706,37.8550411,152,TUNNEL RD,,BERKELEY,,,94705,064 425500200,bceada7fe1d95ebf
-122.2862395,37.8553274,1209,OREGON ST,,BERKELEY,,,94702,054 174205500,af4310aa92b467e5
-122.2552467,37.855198,3014,HILLEGASS AVE,,BERKELEY,,,94705,052 156000700,9e19c1dd7fa9d854
-122.282716,37.8553764,2803,PARK ST,,BERKELEY,,,94702,053 166702200,4e48135a000bc9d5
-122.2817991,37.8553751,2811,ACTON ST,,BERKELEY,,,94702,053 166801900,93609981a010e6ee
-122.2582535,37.8551803,2430,WEBSTER ST,,BERKELEY,,,94705,052 157401200,b2ea2f5c59be3347
-122.2910437,37.8553803,928,GRAYSON ST,,BERKELEY,,,94710,053 165900200,01cfd11802b898f2
-122.2525516,37.8551981,3017,COLLEGE AVE,COM,BERKELEY,,,94705,052 156407400,a633ad7b9598a376
-122.286129,37.8553412,1209,OREGON ST,,BERKELEY,,,94702,054 174205400,119dbb1d7c023e5c
-122.2626662,37.8552402,3012,DEAKIN ST,,BERKELEY,,,94705,052 158300700,77152ed6e1e39272
-122.2740666,37.8553218,2909,KING ST,,BERKELEY,,,94703,053 160403200,3d136047ad1748fc
-122.2869798,37.8554235,2742,WALLACE ST,,BERKELEY,,,94702,054 174201900,1c6162409d526620
-122.2791678,37.8553856,2877,SACRAMENTO ST,,BERKELEY,,,94702,053 167201100,8144ae6771acd147
-122.2542158,37.8552169,3014,BENVENUE AVE,,BERKELEY,,,94705,052 156100700,1c22e683f2049f98
-122.2808887,37.8553891,2811,DOHR ST,,BERKELEY,,,94702,053 166901700,88134256a5b0a7ce
-122.247091,37.8551388,8,OAKVALE AVE,,BERKELEY,,,94705,064 423900300,1a86806770468c14
-122.2897661,37.8554324,2809,NINTH ST,,BERKELEY,,,94710,053 166003701,553442d9ca976607
-122.2753492,37.855255,1642,RUSSELL ST,,BERKELEY,,,94703,053 160903101,8770200d8fafb902
-122.2860079,37.8553566,1211,OREGON ST,,BERKELEY,,,94702,054 174205300,fa1451c6f0961a1d
-122.2909265,37.8554045,930,GRAYSON ST,,BERKELEY,,,94710,053 165900300,7884f844363e8fcf
-122.2407424,37.8550945,88,OAK RIDGE RD,,BERKELEY,,,94705,064 424301201,65bcedf469e805a6
-122.2631605,37.855299,3009,FULTON ST,,BERKELEY,,,94705,052 158303600,21af23903e10c6f7
-122.2719762,37.8553597,2915,HARPER ST,,BERKELEY,,,94703,053 160002700,ef4820c909a31b4a
-122.2651477,37.8552141,2130,ASHBY AVE,,BERKELEY,,,94705,053 158702401,1d5332e2dd76a01f
-122.2698153,37.8553522,2925,OTIS ST,,BERKELEY,,,94703,053 159802500,7784a947d6bc2d82
-122.2881448,37.8554228,2818,SAN PABLO AVE,,BERKELEY,,,94702,053 166101000,38619e5f15a905f7
-122.275142,37.855284,1646,RUSSELL ST,,BERKELEY,,,94703,053 160903300,1691d1d125ff388b
-122.2858909,37.855373,1215,OREGON ST,,BERKELEY,,,94702,054 174205200,5b4bb1fee5f5accf
-122.2708403,37.8553589,2921,M L KING JR WAY,,BERKELEY,,,94703,053 159902700,27e8384b37f2ecb9
-122.2823698,37.8554222,2804,ACTON ST,,BERKELEY,,,94702,053 166700300,02c67d533572d87c
-122.2893267,37.8554562,2810,TENTH ST,,BERKELEY,,,94710,053 166001200,470e7fe8576179a9
-122.281456,37.8554212,2808,DOHR ST,,BERKELEY,,,94702,053 166800400,e7a99b5f7d739de0
-122.2908127,37.8554126,932,GRAYSON ST,,BERKELEY,,,94710,053 165900400,e7c93e4ed9749a17
-122.2726144,37.8553654,2912,HARPER ST,,BERKELEY,,,94703,053 160300900,a314f9b3be67b85c
-122.279985,37.8554185,2817,STANTON ST,,BERKELEY,,,94702,053 166902400,efa5f00d95d6897a
-122.2460636,37.8551164,1,THE PLAZA DR,,BERKELEY,,,94705,064 424001400,71951a179d5e4eb9
-122.2531748,37.8552472,3018,COLLEGE AVE,COM,BERKELEY,,,94705,052 156204700,23cb4923290c4d6e
-122.2620908,37.8553161,3019,DEAKIN ST,,BERKELEY,,,94705,052 157701700,da78565a4ad097e6
-122.2715518,37.8553847,2916,M L KING JR WAY,,BERKELEY,,,94703,053 160000800,31cd5196fdecf676
-122.2350935,37.855112,60,VICENTE RD,,BERKELEY,,,94705,064 423100503,b29046f1ff2031f7
-122.258034,37.8548696,3000,COLBY ST,,BERKELEY,,,94705,052 157401404,06db57f728bc1e89
-122.274991,37.8553098,1648,RUSSELL ST,,BERKELEY,,,94703,053 160903400,ae406f2d28c210d5
-122.2907097,37.8554332,934,GRAYSON ST,,BERKELEY,,,94710,053 165900500,da74e31c0270655f
-122.2736618,37.8553784,2908,ELLIS ST,,BERKELEY,,,94703,053 160400700,eeddd7660be8f1c3
-122.2457598,37.8551415,9,THE PLAZA DR,,BERKELEY,,,94705,064 424001300,d4adf51d3d1dcd7f
-122.2704198,37.8553892,2922,OTIS ST,,BERKELEY,,,94703,053 159901000,1f08edec3859d0fe
-122.2774861,37.8553832,1547,RUSSELL ST,,BERKELEY,,,94703,053 167200201,6a6819a66b0fe8f9
-122.2885761,37.8552618,2821,TENTH ST,,BERKELEY,,,94710,053 166102701,22ee286a19f38e3f
-122.2394169,37.854742,0,THE UPLANDS,,BERKELEY,,,94705,064 423201100,f7f4d00c19060c07
-122.2546329,37.855277,3015,HILLEGASS AVE,,BERKELEY,,,94705,052 156103300,112a245e31e790e1
-122.2618491,37.855207,2311,WEBSTER ST,,BERKELEY,,,94705,052 157701300,e9dcb88b1d788a0a
-122.2805499,37.8554502,2836,STANTON ST,,BERKELEY,,,94702,053 166900500,f77529920a3a5a09
-122.2348822,37.85504,62,VICENTE RD,,BERKELEY,,,94705,064 423100506,bf6ce55a139ed31d
-122.2472247,37.8551782,6,OAKVALE AVE,,BERKELEY,,,94705,064 423900200,8f210cb54a28ba3a
-122.2455848,37.855153,17,THE PLAZA DR,,BERKELEY,,,94705,064 424001200,7f3cfe60eade10b6
-122.2648304,37.8553543,3000,WHEELER ST,,BERKELEY,,,94705,053 158700100,c4f0c40d92629866
-122.2610058,37.8552605,2327,WEBSTER ST,,BERKELEY,,,94705,052 157700702,48c8d1c4d74a315f
-122.2864045,37.8554939,2765,WALLACE ST,,BERKELEY,,,94702,054 174205700,07791889a90e6b75
-122.2748494,37.8554104,1652,RUSSELL ST,,BERKELEY,,,94703,053 160903500,2aa5950cd37908f8
-122.2396444,37.8550649,305,THE UPLANDS,,BERKELEY,,,94705,064 423200900,fa0e413d8d2ee6d1
-122.2791844,37.8554741,2873,SACRAMENTO ST,,BERKELEY,,,94702,053 167201200,deeccb329a2805ea
-122.2556314,37.8552851,3015,BATEMAN ST,,BERKELEY,,,94705,052 156003400,b6d52f74e4ede4f9
-122.2454107,37.8551641,21,THE PLAZA DR,,BERKELEY,,,94705,064 424001100,252c3ce4613b1fc9
-122.2855155,37.8554898,2779,MATHEWS ST,,BERKELEY,,,94702,054 174209400,65c678fb069a3bb6
-122.2730332,37.8554098,2909,ELLIS ST,,BERKELEY,,,94703,053 160303100,8b58bf21fd31dc47
-122.2417732,37.8551578,66,EL CAMINO REAL,,BERKELEY,,,94705,064 424401800,aa1ec846021296aa
-122.2827276,37.8554819,2801,PARK ST,,BERKELEY,,,94702,053 166700100,70fdf8c409d6a647
-122.2617157,37.8552233,2313,WEBSTER ST,,BERKELEY,,,94705,052 157701202,0fdbb71075fcd634
-122.2869921,37.8555169,2738,WALLACE ST,,BERKELEY,,,94702,054 174201800,cefde5a896802025
-122.2770319,37.8554319,1603,RUSSELL ST,,BERKELEY,,,94703,053 167301900,4712352b32e4faac
-122.2357416,37.8551501,53,VICENTE RD,,BERKELEY,,,94705,064 423000800,61e0bdb3c2806e45
-122.253593,37.8552832,3019,BENVENUE AVE,,BERKELEY,,,94705,052 156203400,b39c2f0a634aa471
-122.2608637,37.8552801,2329,WEBSTER ST,,BERKELEY,,,94705,052 157700600,c88e0eba55381eab
-122.287376,37.8554985,2809,SAN PABLO AVE,,BERKELEY,,,94702,054 174202700,3009fef6d170bddc
-122.274717,37.855428,1656,RUSSELL ST,,BERKELEY,,,94703,053 160903600,a7a736a5e570817b
-122.245239,37.855174,25,THE PLAZA DR,,BERKELEY,,,94705,064 424001000,00bcd4431c167be9
-122.2388969,37.8550755,284,THE UPLANDS,,BERKELEY,,,94705,064 425500100,01f8970691f4a0a1
-122.2625605,37.855381,3008,DEAKIN ST,,BERKELEY,,,94705,052 158300600,b797f53ffdbb2f06
-122.2893479,37.8555324,2808,TENTH ST,,BERKELEY,,,94710,053 166001101,45b51a1240df8a8f
-122.2853307,37.8554436,1229,OREGON ST,,BERKELEY,,,94702,054 174209200,9dd8e040875f09f8
-122.2631786,37.8553874,3007,FULTON ST,,BERKELEY,,,94705,052 158303700,7932a682b0a9b1b5
-122.2789518,37.8553056,1511,RUSSELL ST,,BERKELEY,,,94703,053 167200800,1f8453096d03fcf3
-122.2520779,37.8551818,2715,PRINCE ST,,BERKELEY,,,94705,052 156403000,5564f82a7592f5f3
-122.2818196,37.8554869,2805,ACTON ST,,BERKELEY,,,94702,053 166802000,c7329137440114c4
-122.2450646,37.8551844,29,THE PLAZA DR,,BERKELEY,,,94705,064 424000900,4930d78842f6f44c
-122.2680215,37.8553454,2035,ASHBY AVE,,BERKELEY,,,94703,053 159101400,b5d0e2e9a5e718b8
-122.2409717,37.85514,84,OAK RIDGE RD,,BERKELEY,,,94705,064 424300900,85d46819b29f16da
-122.2852327,37.8554562,1231,OREGON ST,,BERKELEY,,,94702,054 174209100,2029df0efd235ce7
-122.2643777,37.8553303,2150,ASHBY AVE,,BERKELEY,,,94705,052 158400100,70c8877ef1adc35a
-122.2607264,37.8552979,2333,WEBSTER ST,,BERKELEY,,,94705,052 157700500,90d29eaac77c0486
-122.2473616,37.8552012,3021,CLAREMONT AVE,,BERKELEY,,,94705,064 423900100,0d82dec9033d7816
-122.2542257,37.8553275,3012,BENVENUE AVE,,BERKELEY,,,94705,052 156100600,243e26105223393a
-122.2809085,37.8554992,2809,DOHR ST,,BERKELEY,,,94702,053 166901800,46f6d984c3d52785
-122.2745764,37.8554463,1662,RUSSELL ST,,BERKELEY,,,94703,053 160900100,e7874631f4ff4f54
-122.2741281,37.8554464,2905,KING ST,,BERKELEY,,,94703,053 160403300,b729f3931b00b8a5
-122.244887,37.8551959,37,THE PLAZA DR,,BERKELEY,,,94705,064 424000800,8af2a4e9110f354a
-122.2860513,37.8555409,2766,MATHEWS ST,,BERKELEY,,,94702,054 174205100,0c33370f84d24f3a
-122.2788156,37.8553262,1515,RUSSELL ST,,BERKELEY,,,94703,053 167200700,bc4fb5a8a0b8d036
-122.2422289,37.8551517,95,THE PLAZA DR,,BERKELEY,,,94705,064 424201700,889b2c6ff08a36fb
-122.2851227,37.8554687,1235,OREGON ST,,BERKELEY,,,94702,054 174209000,e14b0addfdecec20
-122.2642604,37.8553474,2152,ASHBY AVE,,BERKELEY,,,94705,052 158400200,53855848eb948e1e
-122.2904906,37.8554784,950,GRAYSON ST,,BERKELEY,,,94710,053 165900601,a72a91dcda392a71
-122.2447119,37.8552067,0,THE PLAZA DR,,BERKELEY,,,94705,064 424000700,723dbaa452f83f94
-122.2823913,37.8555275,2800,ACTON ST,,BERKELEY,,,94702,053 166700200,254c3bdb0d4e1a12
-122.2615721,37.8552573,2317,WEBSTER ST,,BERKELEY,,,94705,052 157701100,26df25d779a438d9
-122.2678716,37.8553659,2041,ASHBY AVE,,BERKELEY,,,94703,053 159101300,3cfcabefacee4e20
-122.2514934,37.8552222,2729,PRINCE ST,,BERKELEY,,,94705,052 156402800,97ea746d037a2516
-122.2719873,37.8554672,2913,HARPER ST,,BERKELEY,,,94703,053 160002800,a004cd86b713d021
-122.2525629,37.855335,3011,COLLEGE AVE,,BERKELEY,,,94705,052 156403400,bb041c7d270c54d8
-122.2708533,37.855465,2917,M L KING JR WAY,,BERKELEY,,,94703,053 159902800,ecbe2ce8efef593c
-122.2445424,37.8552145,41,THE PLAZA DR,,BERKELEY,,,94705,064 424000600,a672d62a7d1174ef
-122.2800309,37.8555209,2815,STANTON ST,,BERKELEY,,,94702,053 166902300,5b269f1701c3a70c
-122.2736722,37.855483,2906,ELLIS ST,,BERKELEY,,,94703,053 160400600,14482677fc22a287
-122.2698134,37.8554596,2923,OTIS ST,,BERKELEY,,,94703,053 159802600,255cad5674a6f54f
-122.2694235,37.8553807,2930,ADELINE ST,,BERKELEY,,,94703,053 159801401,308748e838a438b6
-122.2850059,37.8554867,1237,OREGON ST,,BERKELEY,,,94702,054 174208900,6276544f48b1b24f
-122.2641461,37.855361,2154,ASHBY AVE,,BERKELEY,,,94705,052 158400300,c048bed443e51d16
-122.2513298,37.8552223,2731,PRINCE ST,,BERKELEY,,,94705,052 156402700,bcbd26607997daf9
-122.270429,37.8554828,2918,OTIS ST,,BERKELEY,,,94703,053 159900900,7529ca4f594a269f
-122.2365259,37.8549157,189,TUNNEL RD,,BERKELEY,,,94705,064 423001000,c7ed5fceca0c236a
-122.2443698,37.8552258,45,THE PLAZA DR,,BERKELEY,,,94705,064 424000500,96997f33f320defb
-122.2814805,37.8555333,2804,DOHR ST,,BERKELEY,,,94702,053 166800300,c8ba787af345c5c7
-122.2516987,37.8552194,2725,PRINCE ST,COM,BERKELEY,,,94705,052 156408500,8cab9e5a0cafdbae
-122.2677043,37.8553879,2043,ASHBY AVE,,BERKELEY,,,94703,053 159101200,d2be0b82127b5538
-122.251173,37.8552363,2733,PRINCE ST,,BERKELEY,,,94705,052 156402600,22030b8f6fe56550
-122.2552554,37.8553373,3010,HILLEGASS AVE,,BERKELEY,,,94705,052 156000600,e54de1496ed1966b
-122.2726213,37.8554744,2910,HARPER ST,,BERKELEY,,,94703,053 160300800,e0e47d62ddba5787
-122.262115,37.8554243,3009,DEAKIN ST,,BERKELEY,,,94705,052 157701800,576ac201a1e1f275
-122.2531888,37.8553597,3014,COLLEGE AVE,,BERKELEY,,,94705,052 156200800,e15a1841f21660dd
-122.2594461,37.8553899,3021,TELEGRAPH AVE,,BERKELEY,,,94705,052 157307100,fd48ed805f92394b
-122.2441957,37.8552357,49,THE PLAZA DR,,BERKELEY,,,94705,064 424000400,4487c9a32ce0f971
-122.2510181,37.8552454,2737,PRINCE ST,,BERKELEY,,,94705,052 156402500,7ab33ca06a407eb5
-122.2715681,37.8554945,2914,M L KING JR WAY,,BERKELEY,,,94703,053 160000700,ac4fb1ddd5555bfc
-122.2640001,37.8553264,2160,ASHBY AVE,,BERKELEY,,,94705,052 158400400,ccc5df5684f16bc9
-122.2477237,37.8553454,2849,PRINCE ST,,BERKELEY,,,94705,052 156400300,462142c37d7e4463
-122.2406065,37.8552287,83,OAK RIDGE RD,VACNT,BERKELEY,,,94705,064 424301001,37ed9775bfbb8494
-122.2864239,37.8555894,2759,WALLACE ST,,BERKELEY,,,94702,054 174205800,ea372bec51ad153b
-122.2792024,37.8555573,2867,SACRAMENTO ST,,BERKELEY,,,94702,053 167201300,82f4ef5bc5e54e7f
-122.2675688,37.8554045,2047,ASHBY AVE,,BERKELEY,,,94703,053 159101100,fc302de1a3e4e5fc
-122.2881825,37.8555519,2816,SAN PABLO AVE,,BERKELEY,,,94702,053 166100900,d2810d6738431240
-122.2440413,37.8552438,53,THE PLAZA DR,,BERKELEY,,,94705,064 424000300,854d44132716a06f
-122.2546429,37.8553852,3011,HILLEGASS AVE,,BERKELEY,,,94705,052 156103400,96c1c105a63348c3
-122.280576,37.8555532,2832,STANTON ST,,BERKELEY,,,94702,053 166900400,04d3ba6ed3c2ed36
-122.250862,37.8552535,2741,PRINCE ST,,BERKELEY,,,94705,052 156402400,5871a6b17e9c2f1d
-122.2507081,37.8552623,2743,PRINCE ST,,BERKELEY,,,94705,052 156402300,178fa4137d9a95b0
-122.2591977,37.8554236,2409,WEBSTER ST,,BERKELEY,,,94705,052 157307000,587bbd2b8477e527
-122.2611622,37.8553069,2325,WEBSTER ST,COM,BERKELEY,,,94705,052 157703400,01c3935295357e39
-122.2785489,37.8553655,1525,RUSSELL ST,,BERKELEY,,,94703,053 167200501,37cf64859d1e27d0
-122.2438323,37.8552607,59,THE PLAZA DR,,BERKELEY,,,94705,064 424000200,7c595a2dd884e7c5
-122.2870165,37.8556093,2736,WALLACE ST,,BERKELEY,,,94702,054 174201700,e9dc9b69a9fa2080
-122.263829,37.8553439,2178,ASHBY AVE,,BERKELEY,,,94705,052 158400500,c2edce2176761f9d
-122.285489,37.855611,2769,MATHEWS ST,,BERKELEY,,,94702,054 174209500,7556434280e72504
-122.2631995,37.8554747,3005,FULTON ST,,BERKELEY,,,94705,052 158303800,12754119fa06b4a9
-122.2505532,37.8552722,2751,PRINCE ST,,BERKELEY,,,94705,052 156402200,c51f3771d47b4079
-122.2463891,37.8552664,1,PLAZA DR,,BERKELEY,,,94705,064 424001500,aaa836fa6bce82e3
-122.2536064,37.8554047,3015,BENVENUE AVE,,BERKELEY,,,94705,052 156203500,3eadf5922d1382c8
-122.2433505,37.8552708,77,DOMINGO AVE,,BERKELEY,,,94705,064 424202300,d44254a4f73bddd0
-122.250399,37.8552811,2755,PRINCE ST,,BERKELEY,,,94705,052 156402100,c40e49e331fcd7ba
-122.2601406,37.8554637,3000,TELEGRAPH AVE,,BERKELEY,,,94705,052 157700200,d385b8957b0fd13b
-122.2348981,37.8552791,66,VICENTE RD,,BERKELEY,,,94705,064 423100400,d6bca9c47a6203be
-122.2818464,37.855598,2801,ACTON ST,,BERKELEY,,,94702,053 166800100,bb490501aa290a26
-122.2671942,37.8554424,2051,ASHBY AVE,,BERKELEY,,,94703,053 159001201,b7b2ff874f0bd4a0
-122.2775218,37.8555532,2844,CALIFORNIA ST,,BERKELEY,,,94703,053 167200202,1780aa60a2c8f969
-122.2431624,37.8552716,73,THE PLAZA DR,,BERKELEY,,,94705,064 424202200,05b68997c5ec6bb7
-122.2502604,37.8552885,2757,PRINCE ST,,BERKELEY,,,94705,052 156402000,6fd0d1d920427b49
-122.2900047,37.8555892,1002,GRAYSON ST,,BERKELEY,,,94710,053 166003800,68ac8456fa3a9abd
-122.2636496,37.8553666,2180,ASHBY AVE,,BERKELEY,,,94705,052 158400600,a6188ab8df270871
-122.273045,37.8555318,2907,ELLIS ST,,BERKELEY,,,94703,053 160303200,918101baf2776da5
-122.2860689,37.8556366,2764,MATHEWS ST,,BERKELEY,,,94702,054 174205000,feb3dd9d7131c63b
-122.2809322,37.855606,2803,DOHR ST,,BERKELEY,,,94702,053 166901900,dc6106a263685c0e
-122.2501338,37.8552979,2759,PRINCE ST,,BERKELEY,,,94705,052 156401900,af3807746cc7f4f5
-122.2429934,37.8552818,77,THE PLAZA DR,,BERKELEY,,,94705,064 424202100,a70813ad70d58dbd
-122.2768474,37.8555188,1607,RUSSELL ST,,BERKELEY,,,94703,053 167301800,7a3f0de31410a450
-122.2725775,37.8550348,2928,HARPER ST,,BERKELEY,,,94703,053 160301200,5d0561c95584dae2
-122.2531439,37.8549147,3028,COLLEGE AVE,,BERKELEY,,,94705,052 156201200,f233c290f26623f3
-122.249695,37.8548216,2814,PRINCE ST,,BERKELEY,,,94705,052 156305400,69770fdef744dd80
-122.2813968,37.8551122,2816,DOHR ST,,BERKELEY,,,94702,053 166800700,7f03768a4cbaa749
-122.2798664,37.8550406,1445,RUSSELL ST,,BERKELEY,,,94702,053 166902800,8a9d68f1619a0e8f
-122.264908,37.8549517,2159,EMERSON ST,,BERKELEY,,,94705,053 158700700,b9700fb00b02b667
-122.2435743,37.8547804,68,THE PLAZA DR,,BERKELEY,,,94705,064 424500500,a681759527c3f5d6
-122.249519,37.8548325,2816,PRINCE ST,,BERKELEY,,,94705,052 156305500,1fcfd648639dea39
-122.2651822,37.8549365,2147,EMERSON ST,,BERKELEY,,,94705,053 158700900,3133bab856838a09
-122.2736298,37.8550584,2918,ELLIS ST,,BERKELEY,,,94703,053 160401000,4f575efa4438df1f
-122.2672062,37.8549497,2040,ASHBY AVE,,BERKELEY,,,94703,053 159202500,e923d32a7d78d64d
-122.2749292,37.8549763,1649,JULIA ST,,BERKELEY,,,94703,053 160900500,1360b655b4377c73
-122.2561761,37.8549627,3017,REGENT ST,,BERKELEY,,,94705,052 157407800,5af1f0765d650829
-122.2546029,37.8549405,3021,HILLEGASS AVE,,BERKELEY,,,94705,052 156103000,46cb6e646b784513
-122.2715198,37.8550586,2930,M L KING JR WAY,,BERKELEY,,,94703,053 160001100,a33289738b35dacb
-122.2823176,37.8551318,2814,ACTON ST,,BERKELEY,,,94702,053 166700600,ff39f6900caf9344
-122.2434033,37.8547916,72,THE PLAZA DR,,BERKELEY,,,94705,064 424500601,09ccbf038e1db4ac
-122.2972393,37.8549548,0,GRAYSON ST,,BERKELEY,,,94703,054 175200100,304857fe33a2bc06
-122.2703773,37.8550563,2966,OTIS ST,,BERKELEY,,,94703,053 159901300,36eb225a7aeeba20
-122.2542329,37.8554367,3010,BENVENUE AVE,,BERKELEY,,,94705,052 156100500,d98368818adda2e1
-122.2874112,37.8556326,2801,SAN PABLO AVE,,BERKELEY,,,94702,054 174202800,a8d4863dd124f0ce
-122.2419036,37.8552929,62,EL CAMINO REAL,,BERKELEY,,,94705,064 424201600,a149ad6e05b27d89
-122.2500097,37.8553042,2763,PRINCE ST,,BERKELEY,,,94705,052 156401800,c415a066897cb5e2
-122.2851503,37.8556497,2780,MABEL ST,,BERKELEY,,,94702,054 174208800,0cb94523d0cbd723
-122.288686,37.8556029,2809,TENTH ST,,BERKELEY,,,94710,053 166102801,b7bf84064ace7ed7
-122.2704381,37.8555671,2916,OTIS ST,,BERKELEY,,,94703,053 159900800,b081394ec6cda932
-122.2428149,37.855292,81,THE PLAZA DR,,BERKELEY,,,94705,064 424202000,59d12a49c1423d53
-122.2800726,37.8556201,2809,STANTON ST,,BERKELEY,,,94702,053 166902200,c2b13196622fbad9
-122.2412908,37.8553088,75,EL CAMINO REAL,,BERKELEY,,,94705,064 424301900,3d1bfd8c9ad51b47
-122.2498869,37.8553129,2765,PRINCE ST,,BERKELEY,,,94705,052 156401700,991db725f7e7c0d9
-122.2719975,37.8555764,2909,HARPER ST,,BERKELEY,,,94703,053 160002900,2ec5906007b00a91
-122.2741382,37.8555717,2901,KING ST,,BERKELEY,,,94703,053 160400100,03d567603feeb08a
-122.2898763,37.8555994,1006,GRAYSON ST,,BERKELEY,,,94710,053 166003900,5b840714feacffdd
-122.2426194,37.8552962,85,THE PLAZA DR,,BERKELEY,,,94705,064 424201900,4f93168383626abc
-122.2497503,37.8553191,2815,PRINCE ST,,BERKELEY,,,94705,052 156401600,67e3d56cc8796316
-122.2781364,37.8554249,1529,RUSSELL ST,,BERKELEY,,,94703,053 167200400,758c37833a5b94c2
-122.2482635,37.8553619,2841,PRINCE ST,,BERKELEY,,,94705,052 156400700,e063ce396e96b572
-122.2792204,37.8556424,2853,SACRAMENTO ST,,BERKELEY,,,94702,053 167201400,5a7c47d9e9f5ed1f
-122.2662829,37.8555229,2999,SHATTUCK AVE,,BERKELEY,,,94705,053 158901500,7027baa6d7248a85
-122.2708636,37.855575,2915,M L KING JR WAY,,BERKELEY,,,94703,053 159902900,bf62758fd20ccb85
-122.2496027,37.855328,2817,PRINCE ST,,BERKELEY,,,94705,052 156401500,b1f5b1ed21bfc680
-122.2739277,37.8555323,1708,RUSSELL ST,,BERKELEY,,,94703,053 160400200,e7d336f0c46f91f7
-122.2815036,37.8556432,2800,DOHR ST,,BERKELEY,,,94702,053 166800200,19da3fe350a1dffa
-122.2410477,37.8552613,80,OAK RIDGE RD,,BERKELEY,,,94705,064 424300800,75053dbec00f00e2
-122.2423926,37.8552984,87,THE PLAZA DR,,BERKELEY,,,94705,064 424201800,ab5d2dc636c43611
-122.2563406,37.8553975,2500,WEBSTER ST,,BERKELEY,,,94705,052 157406201,4278259213b78c77
-122.2726399,37.8555841,2908,HARPER ST,,BERKELEY,,,94703,053 160300700,fa6bd949e09d9bbb
-122.2613688,37.8553215,2321,WEBSTER ST,,BERKELEY,,,94705,052 157700902,93caefd43a3ea440
-122.2390084,37.8556369,139,TUNNEL RD,,BERKELEY,,,94705,064 422701300,8ce82737279383ae
-122.2643463,37.8558271,2151,ASHBY AVE,,BERKELEY,,,94705,052 158201800,902646c12beae7ef
-122.2496756,37.8556967,2814,WEBSTER ST,,BERKELEY,,,94705,052 156405400,4ef1166928668137
-122.2468487,37.8557529,3005,CLAREMONT AVE,,BERKELEY,,,94705,064 423802000,0905d78372620afb
